altitude,co,co_aux,co_working,gas_temp,gps_fix,heading,humidity,latitude,lonet_bat,longitude,no2,no2_aux,no2_working,pm1,pm10,pm2_5,w_pm1,w_pm10,w_pm2_5,sample_flow_rate,sampling_period,speed,temp,date,retries,timestamp,id,last_organicity_sync
65.2,618.45636,351.3,431.8,261.5,1,175.9,28.1,51.52264,88,-0.154635,478.31003,396.4,406.1,0.458,6.238,4.14,0,0,0,0.656,39.811,0.06,8.4,20170117152615,0,2017-01-17 15:26:23.123083+00,1,
64,782.04303,357.7,464.1,258.2,1,242.1,28.1,51.522678,89,-0.154648,563.11676,396.4,425.4,0.551,24.616,6.548,0,0,0,0.656,38.963,0.02,8.6,20170117152535,0,2017-01-17 15:25:43.441355+00,1,
62.3,634.81519,357.7,435.1,258.2,1,134.5,27.6,51.522675,89,-0.15466,492.44449,396.4,409.3,0.534,9.97,5.584,0,0,0,0.656,39.983,0.06,8.6,20170117152456,0,2017-01-17 15:25:03.832338+00,1,
64.1,929.27112,360.9,493.1,261.5,1,168.5,28.3,51.52272,88,-0.15465,506.57895,399.6,412.5,1.034,11.271,6.916,0,0,0,0.656,40.727,0.02,9,20170117152416,0,2017-01-17 15:24:24.362744+00,1,
64,585.7392,357.7,425.4,261.5,1,58.6,28.5,51.522659,89,-0.15463,520.71326,393.2,415.7,2.02,12.291,8.162,0,0,0,0.636,39.043,0.06,9.2,20170117152335,0,2017-01-17 15:23:42.913433+00,1,
64.2,602.0979,354.5,428.6,261.5,1,308.5,28.3,51.522659,89,-0.154637,492.44449,399.6,409.3,0.704,17.078,7.161,0,0,0,0.719,40.624,0.04,9.2,20170117152256,0,2017-01-17 15:23:03.64379+00,1,
65,602.0979,351.3,428.6,261.5,1,167.1,28.3,51.522678,88,-0.154635,492.44449,396.4,409.3,19.178,29.759,27.207,0,0,0,0.663,40.807,0.07,9.2,20170117152215,0,2017-01-17 15:22:24.346949+00,1,
66.9,553.02191,348,418.9,264.7,1,352.4,28,51.522678,88,-0.154635,492.44449,396.4,409.3,0.639,12.015,6.076,0,0,0,0.794,40.1,0.02,9.2,20170117152134,0,2017-01-17 15:21:43.939188+00,1,
68.4,749.32587,351.3,457.6,261.5,1,144.7,27.3,51.522713,88,-0.1546,534.84784,396.4,418.9,0.505,6.316,3.899,0,0,0,0.773,38.744,0.04,9.2,20170117152054,0,2017-01-17 15:21:03.159323+00,1,
69.9,618.45636,344.8,431.8,261.5,1,0.1,26.8,51.522724,89,-0.154602,506.57895,396.4,412.5,1.074,14.916,6.731,0,0,0,0.773,41.731,0.04,9.2,20170117152015,0,2017-01-17 15:20:23.311408+00,1,
73.8,831.11914,351.3,473.7,261.5,1,96.7,26.8,51.522751,89,-0.15461,520.71326,399.6,415.7,1.774,33.857,9.016,0,0,0,0.652,38.083,0.02,9.1,20170117151933,0,2017-01-17 15:19:42.979806+00,1,
75.1,1027.4231,348,512.4,261.5,1,48.4,26.6,51.522766,88,-0.154597,520.71326,396.4,415.7,1.51,32.652,9.4,0,0,0,0.725,40.627,0.02,9.1,20170117151855,0,2017-01-17 15:19:02.63082+00,1,
0,594.48108,360.9,422.2,116.4,0,0,16.3,0,90,0,396.98563,396.4,386.7,0,0,0,0,0,0,0,0,0,24,19800106000005,1,2017-01-17 15:18:26.162324+00,4,
72.3,978.34711,351.3,502.7,261.5,1,167.4,26.4,51.522747,93,-0.154673,534.84784,396.4,418.9,0.354,6.495,3.769,0,0,0,0.83,39.986,0.13,9.1,20170117151815,0,2017-01-17 15:18:23.249725+00,1,
74,634.81519,348,435.1,261.5,1,241.1,26.2,51.522797,88,-0.154688,548.9823,396.4,422.2,0.272,34.376,3.585,0,0,0,0.762,41.345,0.06,9.1,20170117151735,0,2017-01-17 15:17:43.792138+00,1,
74,503.94592,348,409.3,261.5,1,272.2,26.4,51.522884,88,-0.154605,520.71326,402.8,415.7,0.634,9.059,4.287,0,0,0,0.762,39.506,0.06,9,20170117151653,0,2017-01-17 15:17:03.606137+00,1,
70.6,471.22861,348,402.8,261.5,1,270.5,26.3,51.522907,96,-0.154577,548.9823,399.6,422.2,3.797,30.199,10.871,0,0,0,0.674,38.684,0.04,9.1,20170117151614,0,2017-01-17 15:16:22.365843+00,1,
72,553.02191,351.3,418.9,261.5,1,45.9,26.6,51.5229,91,-0.15458,520.71326,399.6,415.7,0.6,5.959,3.851,0,0,0,0.809,38.845,0.11,9.1,20170117151535,0,2017-01-17 15:15:42.793082+00,1,
72,634.81519,344.8,435.1,261.5,1,126.3,26.9,51.5229,88,-0.154587,492.44449,399.6,409.3,0.854,12.711,5.104,0,0,0,0.783,40.525,0.02,9.1,20170117151456,0,2017-01-17 15:15:03.820244+00,1,
77,618.45636,344.8,431.8,261.5,1,15.5,27.5,51.5229,88,-0.154648,506.57895,393.2,412.5,0.665,17.229,5.33,0,0,0,0.83,38.386,1.13,9.1,20170117151415,0,2017-01-17 15:14:23.58307+00,1,
75.9,536.66309,344.8,415.7,261.5,1,296.8,27.7,51.522751,87,-0.15468,506.57895,393.2,412.5,1.112,12.865,5.407,0,0,0,0.757,40.486,0.09,9,20170117151337,0,2017-01-17 15:13:44.308126+00,1,
79.8,634.81519,344.8,435.1,261.5,1,199.2,27.5,51.52269,88,-0.154648,506.57895,393.2,412.5,1.173,15.3,8.093,0,0,0,0.752,39.184,0.04,8.9,20170117151256,0,2017-01-17 15:13:05.730996+00,1,
75.6,683.89117,348,444.7,261.5,1,146.1,27.6,51.522793,89,-0.154618,548.9823,399.6,422.2,0.585,28.656,6.685,0,0,0,0.798,40.406,0.04,8.9,20170117151217,0,2017-01-17 15:12:25.037509+00,1,
74.4,716.60852,351.3,451.2,261.5,1,225,28,51.522846,95,-0.154625,619.6546,402.8,438.3,0.878,10.722,6.566,0,0,0,0.759,39.468,0.02,8.9,20170117151137,0,2017-01-17 15:11:46.133745+00,1,
0,594.48108,351.3,422.2,293.7,0,0,16,0,92,0,396.98563,396.4,386.7,0,0,0,0,0,0,0,0,0,23.9,19800106000436,0,2017-01-17 15:11:45.32279+00,4,
0,611.71454,351.3,425.4,293.7,0,0,16.1,0,91,0,396.98563,396.4,386.7,0,0,0,0,0,0,0,0,0,24,19800106000353,0,2017-01-17 15:11:06.234223+00,4,
75.5,847.47778,351.3,477,261.5,1,24.1,28.2,51.522812,87,-0.154647,548.9823,396.4,422.2,1.31,20.69,8.052,0,0,0,0.723,39.365,0.07,8.9,20170117151057,0,2017-01-17 15:11:05.885749+00,1,
78.8,1076.499,344.8,522.1,258.2,1,240.3,28,51.522854,89,-0.154585,577.25122,402.8,428.6,0.879,13.928,7.36,0,0,0,0.728,39.437,0.09,8.9,20170117151018,0,2017-01-17 15:10:26.355945+00,1,
0,611.71454,351.3,425.4,293.7,0,0,16.1,0,91,0,382.72595,396.4,383.5,0,0,0,0,0,0,0,0,0,23.9,19800106000316,18,2017-01-17 15:10:23.878445+00,4,
79.6,1272.803,354.5,560.7,261.5,1,52.5,27.7,51.52285,89,-0.154583,577.25122,399.6,428.6,0.643,12.339,6.286,0,0,0,0.678,39.052,0.06,8.8,20170117150938,0,2017-01-17 15:09:46.86599+00,1,
81.1,634.81519,357.7,435.1,261.5,1,351.3,28.2,51.522835,88,-0.154592,492.44449,396.4,409.3,0.695,9.067,4.618,0,0,0,0.678,38.402,0.09,9,20170117150859,0,2017-01-17 15:09:07.480633+00,1,
74.8,683.89117,354.5,444.7,261.5,1,184.2,28.1,51.522678,88,-0.15453,534.84784,396.4,418.9,1.466,21.786,6.795,0,0,0,0.678,40.828,0.67,9,20170117150821,0,2017-01-17 15:08:27.850861+00,1,
71.1,716.60852,348,451.2,261.5,1,248.4,28,51.522842,89,-0.154542,492.44449,399.6,409.3,0.867,23.626,8.19,0,0,0,0.609,41.324,0.61,8.9,20170117150740,0,2017-01-17 15:07:48.202786+00,1,
70.3,618.45636,348,431.8,261.5,1,200.5,27.7,51.5228,88,-0.154468,520.71326,396.4,415.7,2.095,21.887,7.864,0,0,0,0.609,39.485,0.31,8.9,20170117150658,0,2017-01-17 15:07:08.717095+00,1,
72.3,520.30457,344.8,412.5,261.5,1,167,27.8,51.522869,92,-0.154455,506.57895,399.6,412.5,2.214,11.978,7.67,0,0,0,0.598,38.345,0.44,8.9,20170117150619,0,2017-01-17 15:06:27.34542+00,1,
71.9,585.7392,341.6,425.4,261.5,1,287.3,27.7,51.522896,88,-0.15448,506.57895,402.8,412.5,11.246,22.72,17.846,0,0,0,0.589,40.622,0,8.8,20170117150541,0,2017-01-17 15:05:47.859783+00,1,
70.5,667.53253,348,441.5,258.2,1,168.2,27.3,51.522842,88,-0.154513,520.71326,396.4,415.7,6.667,18.872,13.624,0,0,0,0.625,39.086,0.15,8.8,20170117150500,0,2017-01-17 15:05:09.392895+00,1,
73.1,602.0979,351.3,428.6,261.5,1,340.8,27.7,51.522854,88,-0.154492,520.71326,399.6,415.7,2.283,8.726,6.366,0,0,0,0.694,39.93,0.04,8.7,20170117150421,0,2017-01-17 15:04:28.704284+00,1,
77.3,520.30457,348,412.5,258.2,1,358.1,28.2,51.522793,97,-0.154558,492.44449,399.6,409.3,1.256,21.458,5.323,0,0,0,0.801,39.083,0.02,8.6,20170117150341,0,2017-01-17 15:03:49.613961+00,1,
80.1,503.94592,344.8,409.3,261.5,1,356.3,27.6,51.522778,89,-0.154592,492.44449,399.6,409.3,1.114,8.123,5.14,0,0,0,0.798,40.224,0.02,8.5,20170117150302,0,2017-01-17 15:03:09.924648+00,1,
85.4,585.7392,344.8,425.4,258.2,1,21.4,27.7,51.522812,96,-0.154613,506.57895,399.6,412.5,2.018,11.39,7.273,0,0,0,0.688,37.926,0.07,8.6,20170117150221,0,2017-01-17 15:02:30.232929+00,1,
87.5,896.55377,344.8,486.6,261.5,1,358.1,27.5,51.52285,92,-0.15462,520.71326,396.4,415.7,1.632,10.596,7.259,0,0,0,0.684,40.083,0.02,8.5,20170117150143,0,2017-01-17 15:01:50.554328+00,1,
92.6,667.53253,354.5,441.5,261.5,1,4.5,27.6,51.522835,90,-0.154632,478.31003,399.6,406.1,3.447,11.783,8.642,0,0,0,0.615,39.524,0.04,8.5,20170117150103,0,2017-01-17 15:01:12.060759+00,1,
93.4,471.22861,344.8,402.8,261.5,1,219.8,27.1,51.522686,88,-0.154617,534.84784,399.6,418.9,8.046,26.704,16.708,0,0,0,0.614,40.03,0.04,8.4,20170117150024,0,2017-01-17 15:00:31.36844+00,1,
71,634.81519,344.8,435.1,261.5,1,0,26.2,51.522766,89,-0.15461,548.9823,399.6,422.2,1.916,12.428,6.703,0,0,0,0.66,38.482,0,8.4,20170117145943,0,2017-01-17 14:59:52.597573+00,1,
74.3,749.32587,351.3,457.6,261.5,1,263.2,26.5,51.522827,96,-0.154677,591.38556,399.6,431.8,7.401,29.627,18.063,0,0,0,0.621,40.464,0.02,8.3,20170117145905,0,2017-01-17 14:59:12.34478+00,1,
74,536.66309,348,415.7,258.2,1,7.1,26.2,51.522747,92,-0.15474,506.57895,396.4,412.5,0.555,11.042,5.505,0,0,0,0.695,39.665,0.17,8.4,20170117145824,0,2017-01-17 14:58:32.874421+00,1,
63.8,847.47778,354.5,477,261.5,1,194.2,26.4,51.522762,97,-0.154917,534.84784,396.4,418.9,1.276,21.937,8.548,0,0,0,0.695,39.563,0.65,8.4,20170117145745,0,2017-01-17 14:57:53.246526+00,1,
65.1,1550.9003,348,615.5,261.5,1,197,26.5,51.52285,89,-0.154957,520.71326,399.6,415.7,1.226,15.037,8.159,0,0,0,0.698,39.15,0.74,8.3,20170117145705,0,2017-01-17 14:57:13.611259+00,1,
54.4,847.47778,344.8,477,261.5,1,7.2,26.2,51.522957,88,-0.154825,506.57895,393.2,412.5,1.593,8.26,6.001,0,0,0,0.709,39.18,0.3,8.4,20170117145626,0,2017-01-17 14:56:34.330263+00,1,
62,503.94592,344.8,409.3,261.5,1,353.1,26.9,51.52293,89,-0.154827,534.84784,396.4,418.9,1.555,18.635,6.891,0,0,0,0.681,40.103,0.57,8.5,20170117145547,0,2017-01-17 14:55:54.605433+00,1,
65.8,503.94592,351.3,409.3,258.2,1,197.7,27,51.522846,89,-0.154845,520.71326,396.4,415.7,1.831,45.375,8.5,0,0,0,0.653,38.249,0.02,8.5,20170117145506,0,2017-01-17 14:55:15.4396+00,1,
54.9,618.45636,351.3,431.8,255,1,3.9,26.7,51.522873,89,-0.155032,520.71326,396.4,415.7,4.639,35.475,12.977,0,0,0,0.64,41.022,0.04,8.6,20170117145428,0,2017-01-17 14:54:35.370385+00,1,
52.7,618.45636,351.3,431.8,258.2,1,152.7,25.9,51.52282,88,-0.154972,534.84784,396.4,418.9,1.793,17.541,5.848,0,0,0,0.716,37.925,0.09,8.6,20170117145347,0,2017-01-17 14:53:56.806658+00,1,
52,667.53253,357.7,441.5,261.5,1,281.1,24.5,51.522846,89,-0.154952,534.84784,389.9,418.9,1.382,16.013,5.858,0,0,0,0.833,39.58,0.02,8.6,20170117145309,0,2017-01-17 14:53:16.25451+00,1,
54.7,700.24969,351.3,447.9,258.2,1,112.7,24.6,51.522903,88,-0.154927,506.57895,393.2,412.5,0.876,5.588,3.491,0,0,0,0.93,39.955,0.04,8.7,20170117145229,0,2017-01-17 14:52:37.177706+00,1,
60.4,471.22861,341.6,402.8,261.5,1,241.4,24.4,51.522964,88,-0.154875,478.31003,399.6,406.1,0.722,6.192,3.909,0,0,0,0.831,39.4,0.09,8.6,20170117145149,0,2017-01-17 14:51:57.286374+00,1,
68.4,847.47778,341.6,477,261.5,1,111.4,24.5,51.522854,95,-0.154745,506.57895,396.4,412.5,1.395,15.894,5.131,0,0,0,0.861,40.228,0.02,8.7,20170117145110,0,2017-01-17 14:51:18.573258+00,1,
72.8,1207.3684,354.5,547.9,261.5,1,176.9,23.9,51.522835,88,-0.15475,548.9823,399.6,422.2,1.968,11.731,7.01,0,0,0,0.733,39.384,0.04,8.7,20170117145030,0,2017-01-17 14:50:38.189959+00,1,
75.2,651.17389,344.8,438.3,261.5,1,94.1,23.8,51.522907,88,-0.154798,534.84784,399.6,418.9,1.809,8.869,6.146,0,0,0,0.673,38.288,0.06,8.7,20170117144950,0,2017-01-17 14:49:58.632403+00,1,
74.7,520.30457,348,412.5,261.5,1,170.2,24.4,51.522896,89,-0.154803,534.84784,399.6,418.9,2.434,36.159,10.122,0,0,0,0.65,41.041,0.02,8.7,20170117144912,0,2017-01-17 14:49:19.002775+00,1,
71.4,831.11914,354.5,473.7,261.5,1,298.8,24.2,51.522881,89,-0.154775,506.57895,399.6,412.5,6.467,17.311,13.191,0,0,0,0.607,39.387,0.02,8.8,20170117144831,0,2017-01-17 14:48:41.023697+00,1,
71.4,961.98846,348,499.5,258.2,1,7.3,24.6,51.522884,88,-0.15478,563.11676,399.6,425.4,3.131,13.415,6.888,0,0,0,0.663,38.272,0.04,8.8,20170117144751,0,2017-01-17 14:48:00.089757+00,1,
74.6,487.58725,344.8,406.1,261.5,1,220.6,25,51.522949,92,-0.154727,492.44449,399.6,409.3,1.393,8.69,5.13,0,0,0,0.723,40.42,0.06,8.8,20170117144713,0,2017-01-17 14:47:20.52036+00,1,
80.7,553.02191,351.3,418.9,261.5,1,132.9,25.2,51.522964,88,-0.154732,520.71326,396.4,415.7,1.618,8.554,5.8,0,0,0,0.701,39.642,0.02,8.8,20170117144633,0,2017-01-17 14:46:41.033657+00,1,
80.2,422.15262,341.6,393.2,261.5,1,310.4,25.3,51.522942,90,-0.154763,464.17557,396.4,402.8,5.207,24.542,11.813,0,0,0,0.611,39.725,0.04,8.7,20170117144553,0,2017-01-17 14:46:01.46341+00,1,
79,553.02191,348,418.9,258.2,1,313.9,25.2,51.522869,88,-0.154717,478.31003,399.6,406.1,2.642,12.302,8.086,0,0,0,0.636,39.029,0.04,8.6,20170117144513,0,2017-01-17 14:45:21.861165+00,1,
78.4,553.02191,338.4,418.9,261.5,1,221.1,24.7,51.522888,89,-0.154652,506.57895,396.4,412.5,7.736,16.961,14.178,0,0,0,0.633,41.321,0.06,8.5,20170117144434,0,2017-01-17 14:44:42.366231+00,1,
79.2,651.17389,351.3,438.3,258.2,1,278,23.9,51.522865,95,-0.154657,534.84784,396.4,418.9,1.621,8.242,5.354,0,0,0,0.728,39.606,0.04,8.5,20170117144353,0,2017-01-17 14:44:02.624644+00,1,
77.9,536.66309,357.7,415.7,261.5,1,85.7,24.3,51.522854,91,-0.154623,520.71326,396.4,415.7,1.465,4.914,3.931,0,0,0,0.752,39.827,0.04,8.7,20170117144313,0,2017-01-17 14:43:21.608827+00,1,
80.4,454.86978,351.3,399.6,258.2,1,109.5,24.3,51.52282,88,-0.154698,506.57895,396.4,412.5,1.976,12.581,7.262,0,0,0,0.713,38.843,0.06,8.7,20170117144233,0,2017-01-17 14:42:41.81815+00,1,
80.6,618.45636,348,431.8,258.2,1,267.2,23.5,51.522919,89,-0.154738,506.57895,396.4,412.5,2.116,12.718,7.916,0,0,0,0.715,39.767,0.06,8.6,20170117144154,0,2017-01-17 14:42:02.338438+00,1,
79.4,651.17389,348,438.3,261.5,1,46.9,24.2,51.522972,97,-0.154717,534.84784,402.8,418.9,1.677,14.225,6.937,0,0,0,0.725,39.862,0.02,8.8,20170117144114,0,2017-01-17 14:41:23.008462+00,1,
79.5,749.32587,360.9,457.6,261.5,1,309.1,24.9,51.522984,89,-0.154732,464.17557,399.6,402.8,1.411,12.928,6.856,0,0,0,0.711,39.347,0,8.8,20170117144034,0,2017-01-17 14:40:43.038958+00,1,
80.4,978.34711,364.2,502.7,258.2,1,77.5,25.3,51.522953,89,-0.154715,520.71326,389.9,415.7,2.904,10.238,7.223,0,0,0,0.643,39.364,0.04,9,20170117143955,0,2017-01-17 14:40:03.523088+00,1,
81.8,2270.6814,364.2,757.3,261.5,1,127.7,25.2,51.522881,98,-0.15471,520.71326,396.4,415.7,2.205,15.634,8.698,0,0,0,0.648,42.984,0.06,9,20170117143916,0,2017-01-17 14:39:24.22593+00,1,
81.9,602.0979,351.3,428.6,261.5,1,135.2,24.3,51.522842,91,-0.154698,492.44449,393.2,409.3,2.613,17.44,8.543,0,0,0,0.59,41.19,0.06,9,20170117143833,0,2017-01-17 14:38:40.783129+00,1,
83,700.24969,354.5,447.9,261.5,1,212.1,24.6,51.522816,88,-0.154727,534.84784,399.6,418.9,5.557,15.463,12.092,0,0,0,0.597,40.024,0.54,8.9,20170117143751,0,2017-01-17 14:38:01.557994+00,1,
79.8,732.96716,351.3,454.4,261.5,1,167.8,24.7,51.522869,88,-0.154757,534.84784,399.6,418.9,3.193,25.084,9.418,0,0,0,0.623,40.059,0.13,9,20170117143711,0,2017-01-17 14:37:19.819445+00,1,
77.6,569.38055,354.5,422.2,261.5,1,353.9,24.3,51.522896,90,-0.15475,506.57895,396.4,412.5,2.39,8.867,6.46,0,0,0,0.624,40.61,0.59,9,20170117143631,0,2017-01-17 14:36:39.75818+00,1,
76.3,618.45636,351.3,431.8,261.5,1,3.6,23.6,51.52285,97,-0.154773,548.9823,399.6,422.2,3.982,12.547,9.526,0,0,0,0.637,39.623,0.44,9,20170117143551,0,2017-01-17 14:35:58.873149+00,1,
75.8,700.24969,357.7,447.9,261.5,1,173,23.8,51.522869,89,-0.154763,534.84784,399.6,418.9,2.943,12.316,8.821,0,0,0,0.636,39.96,1.09,9.1,20170117143511,0,2017-01-17 14:35:19.416026+00,1,
74.1,700.24969,341.6,447.9,261.5,1,321,23.6,51.522953,88,-0.15473,464.17557,396.4,402.8,2.905,14.432,7.763,0,0,0,0.675,39.455,0.13,9,20170117143431,0,2017-01-17 14:34:39.786115+00,1,
68.1,667.53253,348,441.5,258.2,1,318.9,24,51.522949,96,-0.154752,534.84784,396.4,418.9,2.672,13.677,8.799,0,0,0,0.66,39.262,0.41,9,20170117143351,0,2017-01-17 14:34:00.110836+00,1,
68.2,422.15262,344.8,393.2,261.5,1,194.9,24.3,51.522881,89,-0.154713,520.71326,396.4,415.7,3.773,8.317,7.324,0,0,0,0.647,39.265,0.57,8.9,20170117143312,0,2017-01-17 14:33:20.538193+00,1,
68.5,798.40179,351.3,467.3,261.5,1,356.4,25,51.522919,88,-0.15472,506.57895,399.6,412.5,2.428,10.453,7.034,0,0,0,0.735,39.1,0.52,8.9,20170117143233,0,2017-01-17 14:32:41.016166+00,1,
68,585.7392,351.3,425.4,258.2,1,17.1,24.3,51.522812,91,-0.15479,520.71326,396.4,415.7,1.725,8.857,6.065,0,0,0,0.768,39.63,0.39,8.8,20170117143154,0,2017-01-17 14:32:01.683184+00,1,
68.1,503.94592,351.3,409.3,261.5,1,48.9,23.7,51.522781,89,-0.154783,619.6546,402.8,438.3,1.561,8.858,5.098,0,0,0,0.713,39.904,0.28,8.9,20170117143114,0,2017-01-17 14:31:22.183705+00,1,
68,585.7392,348,425.4,261.5,1,181.2,23.7,51.52285,89,-0.154762,520.71326,396.4,415.7,2.548,18.019,9.407,0,0,0,0.641,39.109,1,9,20170117143034,0,2017-01-17 14:30:42.553018+00,1,
68.7,651.17389,351.3,438.3,261.5,1,235.7,24,51.522972,89,-0.154718,534.84784,396.4,418.9,4.641,14.057,10.463,0,0,0,0.627,39.784,0.28,9,20170117142955,0,2017-01-17 14:30:02.885392+00,1,
57,520.30457,348,412.5,261.5,1,166.8,23.6,51.522659,89,-0.154733,520.71326,396.4,415.7,2.055,7.766,5.524,0,0,0,0.666,39.114,0.28,8.9,20170117142915,0,2017-01-17 14:29:23.666812+00,1,
62.8,536.66309,351.3,415.7,261.5,1,197.7,23.5,51.522758,96,-0.154697,619.6546,399.6,438.3,7.253,19.962,14.567,0,0,0,0.626,39.357,1.26,8.9,20170117142836,0,2017-01-17 14:28:43.736161+00,1,
64.4,569.38055,341.6,422.2,261.5,1,246.1,23.1,51.522835,93,-0.154633,478.31003,399.6,406.1,2.18,19.197,8.317,0,0,0,0.682,40.254,0.06,8.9,20170117142756,0,2017-01-17 14:28:04.276328+00,1,
69.9,732.96716,351.3,454.4,258.2,1,12.6,22.8,51.522987,98,-0.154692,520.71326,396.4,415.7,1.828,17.08,7.32,0,0,0,0.656,39.017,0.06,8.8,20170117142716,0,2017-01-17 14:27:24.480372+00,1,
77.2,880.19513,360.9,483.4,261.5,1,7.5,22.9,51.52301,94,-0.154733,478.31003,396.4,406.1,3.286,18.185,10.523,0,0,0,0.639,39.064,0.35,8.9,20170117142637,0,2017-01-17 14:26:45.118347+00,1,
79.5,1043.7817,357.7,515.6,261.5,1,26.8,22.9,51.522987,91,-0.15476,548.9823,396.4,422.2,2.23,9.581,6.834,0,0,0,0.695,40.405,0.19,9,20170117142558,0,2017-01-17 14:26:05.977364+00,1,
71.5,487.58725,354.5,406.1,261.5,1,310,22.6,51.522949,89,-0.154817,478.31003,393.2,406.1,6.441,16.595,11.609,0,0,0,0.712,40.907,0.28,9,20170117142517,0,2017-01-17 14:25:26.373282+00,1,
54.4,536.66309,357.7,415.7,258.2,1,185.5,22.8,51.522903,91,-0.154803,520.71326,399.6,415.7,1.055,7.45,4.527,0,0,0,0.86,38.764,0.67,9.1,20170117142436,0,2017-01-17 14:24:46.180017+00,1,
52.8,438.51126,348,396.4,261.5,1,337.1,22.1,51.522915,89,-0.15482,492.44449,396.4,409.3,0.839,6.611,4.335,0,0,0,0.796,39.805,0.02,9.2,20170117142358,0,2017-01-17 14:24:05.135748+00,1,
51.1,454.86978,351.3,399.6,261.5,1,45.3,21.9,51.522896,89,-0.154802,492.44449,399.6,409.3,1.391,7.608,5.323,0,0,0,0.728,40.144,0.02,9.2,20170117142318,0,2017-01-17 14:23:26.515046+00,1,
51.1,389.43527,351.3,386.7,261.5,1,0.9,21.9,51.522888,89,-0.1548,464.17557,396.4,402.8,5.045,11.543,9.338,0,0,0,0.642,39.804,0.19,9.1,20170117142238,0,2017-01-17 14:22:46.690887+00,1,
51.1,405.79395,348,389.9,261.5,1,21.9,22.4,51.522758,89,-0.154782,450.04099,399.6,399.6,3.372,10.576,8.12,0,0,0,0.682,38.326,0.02,9.1,20170117142158,0,2017-01-17 14:22:06.433246+00,1,
54.5,487.58725,351.3,406.1,261.5,1,35.7,22.4,51.522709,89,-0.154765,478.31003,396.4,406.1,1.361,8.108,5.349,0,0,0,0.711,40.26,0.3,8.9,20170117142119,0,2017-01-17 14:21:26.85623+00,1,
55.6,471.22861,344.8,402.8,261.5,1,350.6,22.4,51.522678,94,-0.154748,492.44449,399.6,409.3,1.377,9.315,4.896,0,0,0,0.739,40.95,0.2,8.9,20170117142039,0,2017-01-17 14:20:47.49121+00,1,
60.1,569.38055,354.5,422.2,261.5,1,183.7,22.4,51.522686,91,-0.154802,548.9823,399.6,422.2,1.371,12.195,4.289,0,0,0,0.738,40.264,0.85,8.9,20170117141958,0,2017-01-17 14:20:06.390455+00,1,
57.1,569.38055,351.3,422.2,261.5,1,88.5,22.3,51.522724,89,-0.154763,563.11676,399.6,425.4,1.778,11.607,6.083,0,0,0,0.751,38.526,0.04,8.9,20170117141918,0,2017-01-17 14:19:26.886184+00,1,
0,646.18127,357.7,431.8,293.7,0,0,16.6,0,82,0,396.98563,393.2,386.7,0,0,0,0,0,0,0,0,0,24,19800106000318,2,2017-01-17 14:18:55.40381+00,4,
56.5,487.58725,344.8,406.1,261.5,1,276.1,23.3,51.522743,89,-0.154768,520.71326,399.6,415.7,1.226,17.541,4.872,0,0,0,0.754,40.18,0.04,8.9,20170117141839,0,2017-01-17 14:18:46.828497+00,1,
0,628.948,354.5,428.6,293.7,0,0,16.6,0,82,0,382.72595,396.4,383.5,0,0,0,0,0,0,0,0,0,24,19800106000236,1,2017-01-17 14:18:08.387181+00,4,
61.9,487.58725,348,406.1,261.5,1,330.5,23.2,51.522713,89,-0.154725,478.31003,396.4,406.1,2.085,11.813,6.276,0,0,0,0.717,38.472,0.15,9,20170117141759,0,2017-01-17 14:18:07.788564+00,1,
60.9,651.17389,348,438.3,261.5,1,352.4,24.5,51.522549,93,-0.154762,520.71326,396.4,415.7,1.232,8.181,5.29,0,0,0,0.737,39.743,1.13,9,20170117141720,0,2017-01-17 14:17:27.680179+00,1,
0,611.71454,351.3,425.4,293.7,0,0,16.6,0,82,0,382.72595,399.6,383.5,0,0,0,0,0,0,0,0,0,24,19800106000135,0,2017-01-17 14:17:23.739452+00,4,
54.1,618.45636,348,431.8,261.5,1,188.5,24.4,51.522503,90,-0.154768,464.17557,393.2,402.8,1.281,14.221,7.002,0,0,0,0.713,39.148,1.17,9,20170117141640,0,2017-01-17 14:16:48.196583+00,1,
0,611.71454,354.5,425.4,293.7,0,0,16.6,0,82,0,396.98563,396.4,386.7,0,0,0,0,0,0,0,0,0,24,19800106000053,0,2017-01-17 14:16:25.309429+00,4,
49,602.0979,351.3,428.6,261.5,1,193.1,24,51.522552,90,-0.154775,548.9823,399.6,422.2,2.073,15.126,6.714,0,0,0,0.647,42.101,0.87,8.9,20170117141601,0,2017-01-17 14:16:09.200587+00,1,
0,611.71454,354.5,425.4,119.7,0,0,16.6,0,81,0,425.5047,396.4,393.2,0,0,0,0,0,0,0,0,0,24,19800106000005,0,2017-01-17 14:15:43.262146+00,4,
47.1,438.51126,348,396.4,261.5,1,200.7,24.1,51.522621,94,-0.15472,478.31003,396.4,406.1,15.259,23.967,21.714,0,0,0,0.617,39.359,0.07,8.9,20170117141519,0,2017-01-17 14:15:30.496255+00,1,
47,471.22861,344.8,402.8,261.5,1,175.1,24,51.522625,89,-0.154718,478.31003,396.4,406.1,466.81,581.689,566.967,0,0,0,0.639,40.151,0,8.8,20170117141440,0,2017-01-17 14:14:47.745908+00,1,
