,altitude,gas_temp,gps_fix,heading,humidity,latitude,lonet_bat,longitude,pm1,pm10,pm2_5,w_pm1,w_pm10,w_pm2_5,sample_flow_rate,sampling_period,speed,temp,date,retries,timestamp,id,last_organicity_sync,raw_CO_working,raw_CO_aux,raw_NO2_working,raw_NO2_aux
2015,59.3,261.5,1.0,195.9,36.1,51.522903,92.0,-0.154668,0.748,19.463,6.038,0.0,0.0,0.0,0.932,39.562,0.04,7.5,20170117113740,0,2017-01-17 11:37:48.946432,1,,135.012848485,105.999515152,126.014060606,122.011151515
2013,57.5,258.2,1.0,219.1,36.6,51.522861,94.0,-0.154703,0.614,23.309,4.893,0.0,0.0,0.0,1.004,39.527,0.04,7.6,20170117113820,0,2017-01-17 11:38:28.238060,1,,144.011636364,109.009454545,128.992969697,123.997090909
2011,59.9,261.5,1.0,125.5,37.3,51.522835,97.0,-0.154742,0.891,19.091,7.127,0.0,0.0,0.0,0.812,47.765,0.02,7.7,20170117113908,0,2017-01-17 11:39:15.305613,1,,142.987636364,109.009454545,129.985939394,123.004121212
2009,61.6,261.5,1.0,193.7,38.0,51.522774,95.0,-0.154658,2.692,18.714,9.765,0.0,0.0,0.0,0.685,39.385,0.04,7.7,20170117113947,0,2017-01-17 11:39:55.090399,1,,144.011636364,109.009454545,127.007030303,123.004121212
2008,64.7,255.0,1.0,321.9,38.8,51.522827,91.0,-0.154692,0.812,20.379,7.134,0.0,0.0,0.0,0.754,39.185,0.04,7.7,20170117114026,0,2017-01-17 11:40:34.292132,1,,137.991757576,109.009454545,128.992969697,123.997090909
2006,59.9,261.5,1.0,254.9,38.8,51.522766,91.0,-0.15469,1.305,13.93,8.546,0.0,0.0,0.0,0.798,39.107,0.04,7.7,20170117114106,0,2017-01-17 11:41:13.804383,1,,135.012848485,110.002424242,128.0,123.004121212
2004,60.2,258.2,1.0,25.1,39.3,51.522861,95.0,-0.154708,0.699,12.364,6.589,0.0,0.0,0.0,0.812,39.443,0.04,7.8,20170117114145,0,2017-01-17 11:41:53.438440,1,,166.012121212,110.002424242,129.985939394,124.990060606
2003,56.9,258.2,1.0,182.5,39.1,51.522766,91.0,-0.154657,1.899,8.865,5.687,0.0,0.0,0.0,0.685,39.742,0.04,7.5,20170117114225,0,2017-01-17 11:42:33.371374,1,,145.004606061,111.988363636,128.0,120.987151515
2001,51.8,255.0,1.0,327.7,38.7,51.522743,93.0,-0.154632,0.669,18.09,7.56,0.0,0.0,0.0,0.729,39.248,0.07,7.6,20170117114304,0,2017-01-17 11:43:12.964255,1,,145.997575758,109.009454545,127.007030303,122.011151515
1999,50.4,258.2,1.0,293.3,38.5,51.522762,91.0,-0.15471,0.717,17.289,8.303,0.0,0.0,0.0,0.806,39.645,0.07,7.7,20170117114344,0,2017-01-17 11:43:52.084467,1,,137.991757576,106.992484848,128.0,123.004121212
1997,49.3,261.5,1.0,99.0,38.7,51.52282,98.0,-0.154773,0.927,27.213,7.188,0.0,0.0,0.0,0.874,39.18,0.02,7.7,20170117114423,0,2017-01-17 11:44:32.051165,1,,135.012848485,106.992484848,128.0,123.004121212
1995,50.0,258.2,1.0,302.0,38.5,51.522846,91.0,-0.154773,8.723,35.278,17.335,0.0,0.0,0.0,0.703,39.646,0.06,7.8,20170117114503,0,2017-01-17 11:45:11.090774,1,,146.990545455,111.988363636,128.0,123.004121212
1993,45.7,261.5,1.0,186.8,39.1,51.522812,93.0,-0.154737,1.575,17.597,9.728,0.0,0.0,0.0,0.714,39.128,0.04,7.8,20170117114542,0,2017-01-17 11:45:51.671650,1,,141.994666667,110.002424242,128.0,123.004121212
1991,40.3,258.2,1.0,129.2,39.9,51.522785,91.0,-0.154635,0.62,13.101,6.332,0.0,0.0,0.0,0.738,40.443,0.06,7.9,20170117114623,0,2017-01-17 11:46:31.522971,1,,140.008727273,110.002424242,127.007030303,123.004121212
1990,40.1,261.5,1.0,170.0,39.7,51.522678,92.0,-0.154573,4.108,13.712,8.562,0.0,0.0,0.0,0.697,40.706,0.56,7.8,20170117114703,0,2017-01-17 11:47:12.118156,1,,164.988121212,109.009454545,128.0,123.004121212
1989,40.0,258.2,1.0,239.3,39.8,51.522621,91.0,-0.15458,0.752,13.617,6.348,0.0,0.0,0.0,0.75,39.627,0.17,7.9,20170117114743,0,2017-01-17 11:47:51.394674,1,,216.001939394,113.012363636,128.0,123.004121212
1987,42.3,261.5,1.0,277.5,38.6,51.522583,91.0,-0.154655,1.354,11.253,5.892,0.0,0.0,0.0,0.713,39.263,0.39,7.8,20170117114822,0,2017-01-17 11:48:30.711983,1,,148.014545455,106.992484848,124.990060606,123.004121212
1982,78.9,32.7,1.0,18.1,35.6,51.522919,92.0,-0.154932,0.008,0.02,0.02,0.0,0.0,0.0,6.727,12.253,0.33,7.8,20170117115137,0,2017-01-17 11:51:43.557387,1,,163.002181818,111.988363636,127.007030303,123.004121212
1980,0.0,255.0,0.0,8.0,36.8,0.3,91.0,161.0,3.181,13.636,7.993,0.0,0.0,0.0,0.816,37.74,11.0,7.8,20170117115215,0,2017-01-17 11:52:22.332503,1,,138.984727273,110.995393939,128.0,123.004121212
1979,0.0,258.2,0.0,8.0,35.7,0.19,91.0,193.60001,4.091,12.512,9.433,0.0,0.0,0.0,0.713,37.84,11.0,7.6,20170117115253,0,2017-01-17 11:53:01.872759,1,,138.984727273,110.002424242,128.0,123.004121212
1978,0.0,258.2,0.0,8.0,35.3,0.17,91.0,188.10001,2.04,14.05,7.803,0.0,0.0,0.0,0.737,39.227,11.0,7.6,20170117115332,0,2017-01-17 11:53:39.670821,1,,164.988121212,109.009454545,129.985939394,122.011151515
1977,82.1,258.2,1.0,233.7,36.2,51.522797,91.0,-0.154953,1.922,10.099,6.854,0.0,0.0,0.0,0.72,38.404,0.19,7.7,20170117115411,0,2017-01-17 11:54:19.115068,1,,132.995878788,105.999515152,127.007030303,123.004121212
1975,87.2,258.2,1.0,339.3,37.1,51.522835,95.0,-0.15497,1.189,9.559,5.999,0.0,0.0,0.0,0.785,39.923,0.24,7.8,20170117115451,0,2017-01-17 11:54:58.954298,1,,136.998787879,107.985454545,126.014060606,122.011151515
1973,88.3,261.5,1.0,186.4,37.4,51.522869,93.0,-0.15499,1.56,12.029,7.52,0.0,0.0,0.0,0.75,39.007,0.19,7.8,20170117115530,0,2017-01-17 11:55:38.208392,1,,175.010909091,109.009454545,128.0,123.004121212
1971,88.8,258.2,1.0,324.5,37.9,51.522861,99.0,-0.154998,1.01,13.667,7.322,0.0,0.0,0.0,0.799,39.485,0.72,7.8,20170117115609,0,2017-01-17 11:56:18.213383,1,,148.014545455,110.002424242,126.014060606,123.004121212
1969,91.6,261.5,1.0,68.1,38.3,51.5229,94.0,-0.154918,1.303,19.476,8.487,0.0,0.0,0.0,0.727,39.905,0.09,7.8,20170117115649,0,2017-01-17 11:56:57.697582,1,,137.991757576,109.009454545,127.007030303,123.004121212
1968,92.6,261.5,1.0,15.8,37.5,51.522949,91.0,-0.154875,1.217,17.798,7.269,0.0,0.0,0.0,0.693,47.686,0.31,7.8,20170117115737,1,2017-01-17 11:57:43.107327,1,,131.009939394,105.999515152,126.014060606,123.004121212
1967,92.9,258.2,1.0,6.4,37.3,51.522995,93.0,-0.15485,1.577,30.095,7.615,0.0,0.0,0.0,0.741,37.151,0.5,7.9,20170117115814,0,2017-01-17 11:58:22.065376,1,,145.997575758,110.002424242,131.009939394,123.004121212
1966,92.2,258.2,1.0,241.1,37.2,51.52301,97.0,-0.154863,3.568,40.636,13.963,0.0,0.0,0.0,0.65,38.58,0.41,7.8,20170117115853,0,2017-01-17 11:59:01.531018,1,,136.998787879,110.002424242,126.014060606,123.004121212
1965,91.8,258.2,1.0,18.7,37.3,51.522934,91.0,-0.154858,3.039,21.103,10.805,0.0,0.0,0.0,0.676,39.605,0.33,7.9,20170117115933,0,2017-01-17 11:59:41.088567,1,,137.991757576,107.985454545,128.0,123.004121212
1963,91.8,258.2,1.0,319.7,37.1,51.522915,91.0,-0.154852,1.01,16.861,8.189,0.0,0.0,0.0,0.764,39.324,0.15,8.0,20170117120012,0,2017-01-17 12:00:20.581952,1,,136.998787879,107.985454545,129.985939394,123.997090909
1961,92.8,258.2,1.0,90.3,37.0,51.522923,91.0,-0.154803,1.346,11.26,6.16,0.0,0.0,0.0,0.771,39.646,0.22,8.0,20170117120052,0,2017-01-17 12:01:00.655768,1,,140.008727273,110.002424242,129.985939394,123.004121212
1960,93.1,258.2,1.0,349.0,35.6,51.522984,98.0,-0.154815,0.978,14.796,5.926,0.0,0.0,0.0,0.751,40.229,0.43,7.9,20170117120132,0,2017-01-17 12:01:39.821553,1,,142.987636364,109.009454545,127.007030303,123.004121212
1959,98.9,261.5,1.0,258.8,35.9,51.52293,95.0,-0.15484,3.214,13.126,9.195,0.0,0.0,0.0,0.668,38.998,0.11,8.0,20170117120211,0,2017-01-17 12:02:19.200948,1,,136.005818182,110.002424242,127.007030303,122.011151515
1958,101.7,261.5,1.0,320.4,35.8,51.522861,91.0,-0.154865,4.825,14.783,11.413,0.0,0.0,0.0,0.641,39.75,0.26,7.7,20170117120251,0,2017-01-17 12:02:58.928034,1,,136.005818182,107.985454545,127.007030303,123.004121212
1957,101.4,258.2,1.0,78.6,36.7,51.522831,93.0,-0.154725,2.047,18.596,10.362,0.0,0.0,0.0,0.654,39.125,0.17,7.8,20170117120330,0,2017-01-17 12:03:38.375064,1,,163.002181818,109.009454545,128.992969697,123.004121212
1956,102.1,261.5,1.0,2.4,35.9,51.522854,93.0,-0.15468,2.483,14.974,9.675,0.0,0.0,0.0,0.708,39.563,0.26,7.7,20170117120410,0,2017-01-17 12:04:22.953892,1,,151.986424242,107.985454545,129.985939394,122.011151515
1955,102.2,255.0,1.0,254.4,35.6,51.522854,93.0,-0.15467,1.336,25.296,8.821,0.0,0.0,0.0,0.761,44.225,0.13,7.8,20170117120454,0,2017-01-17 12:05:01.301222,1,,146.990545455,109.009454545,132.995878788,123.004121212
1954,103.4,261.5,1.0,153.8,37.2,51.522942,94.0,-0.154733,0.939,22.852,6.632,0.0,0.0,0.0,0.768,38.343,0.13,7.9,20170117120532,0,2017-01-17 12:05:40.671873,1,,141.00169697,110.002424242,128.992969697,124.990060606
1953,103.4,255.0,1.0,269.7,36.9,51.522984,94.0,-0.154745,1.673,11.164,6.985,0.0,0.0,0.0,0.754,39.385,0.37,7.9,20170117120612,0,2017-01-17 12:06:20.360955,1,,216.994909091,111.988363636,127.007030303,123.004121212
1952,104.3,261.5,1.0,161.1,36.0,51.522846,94.0,-0.15472,1.12,16.993,4.765,0.0,0.0,0.0,0.747,39.728,1.39,7.9,20170117120651,0,2017-01-17 12:06:59.729896,1,,154.996363636,106.992484848,126.014060606,123.004121212
1951,104.2,258.2,1.0,43.1,36.0,51.5228,91.0,-0.154718,1.359,15.746,7.012,0.0,0.0,0.0,0.775,39.085,0.04,8.0,20170117120731,0,2017-01-17 12:07:39.323480,1,,154.996363636,107.985454545,128.992969697,123.004121212
1950,103.1,258.2,1.0,33.2,35.0,51.522732,93.0,-0.154725,0.903,10.757,5.484,0.0,0.0,0.0,0.81,40.004,0.22,8.0,20170117120811,0,2017-01-17 12:08:18.868653,1,,141.994666667,110.995393939,128.0,123.004121212
1949,100.7,258.2,1.0,306.0,35.1,51.522938,91.0,-0.15502,0.518,12.371,4.245,0.0,0.0,0.0,0.904,39.687,0.22,8.0,20170117120850,0,2017-01-17 12:08:58.336294,1,,160.985212121,109.009454545,127.007030303,122.011151515
1948,102.2,258.2,1.0,227.6,35.5,51.52293,90.0,-0.155148,1.011,12.003,5.263,0.0,0.0,0.0,0.893,39.024,0.19,8.0,20170117120930,0,2017-01-17 12:09:38.091564,1,,140.008727273,107.985454545,127.007030303,123.004121212
1947,102.0,258.2,1.0,166.5,34.8,51.52282,92.0,-0.154988,0.967,10.182,4.631,0.0,0.0,0.0,0.907,39.444,0.22,8.0,20170117121009,0,2017-01-17 12:10:19.683545,1,,140.008727273,109.009454545,129.985939394,120.987151515
1946,102.5,258.2,1.0,3.6,34.1,51.522808,91.0,-0.154962,1.556,12.775,6.937,0.0,0.0,0.0,0.781,41.604,0.39,8.0,20170117121051,0,2017-01-17 12:10:59.484746,1,,142.987636364,110.002424242,128.992969697,123.997090909
1945,104.2,255.0,1.0,319.0,33.2,51.522812,96.0,-0.154977,0.886,8.551,4.634,0.0,0.0,0.0,0.882,41.395,0.48,8.0,20170117121132,0,2017-01-17 12:11:40.581484,1,,136.005818182,111.988363636,127.007030303,123.004121212
1944,107.3,258.2,1.0,298.4,32.8,51.522827,96.0,-0.154857,1.64,8.002,4.941,0.0,0.0,0.0,0.759,39.862,0.78,8.0,20170117121212,0,2017-01-17 12:12:20.106087,1,,128.992969697,106.992484848,127.007030303,123.004121212
1943,105.3,261.5,1.0,156.8,30.6,51.522854,98.0,-0.154957,2.402,8.176,5.336,0.0,0.0,0.0,0.724,38.937,0.43,8.0,20170117121251,0,2017-01-17 12:12:59.537502,1,,137.991757576,107.985454545,128.0,123.997090909
1941,105.6,258.2,1.0,163.4,30.0,51.522896,91.0,-0.154935,2.145,11.125,6.297,0.0,0.0,0.0,0.707,40.025,0.59,8.1,20170117121331,0,2017-01-17 12:13:39.353556,1,,133.988848485,107.985454545,127.007030303,123.004121212
1940,104.0,261.5,1.0,185.1,30.5,51.522766,97.0,-0.154838,0.777,10.596,5.525,0.0,0.0,0.0,0.722,39.068,0.54,8.1,20170117121410,0,2017-01-17 12:14:18.730849,1,,132.995878788,106.992484848,128.0,123.004121212
1939,105.3,258.2,1.0,317.7,30.7,51.52272,98.0,-0.154845,0.48,6.142,3.29,0.0,0.0,0.0,0.823,47.97,0.2,8.0,20170117121458,1,2017-01-17 12:15:05.682437,1,,128.0,109.009454545,126.014060606,123.004121212
1938,107.5,258.2,1.0,122.0,30.7,51.52306,91.0,-0.154932,0.676,7.925,4.312,0.0,0.0,0.0,0.81,38.605,0.46,8.1,20170117121537,0,2017-01-17 12:15:45.205959,1,,129.985939394,107.985454545,124.990060606,123.004121212
1937,103.1,261.5,1.0,170.4,30.8,51.522835,92.0,-0.154772,0.849,7.98,4.097,0.0,0.0,0.0,0.89,40.216,0.93,8.1,20170117121617,0,2017-01-17 12:16:24.913170,1,,150.000484848,113.012363636,128.0,122.011151515
1936,98.3,255.0,1.0,275.1,30.5,51.52269,93.0,-0.154758,1.199,10.803,4.515,0.0,0.0,0.0,0.77,39.984,0.19,8.0,20170117121657,0,2017-01-17 12:17:04.344901,1,,153.010424242,114.99830303,128.992969697,122.011151515
1935,82.8,32.7,1.0,309.1,22.5,51.522873,92.0,-0.154623,0.0,0.0,0,0.0,0.0,0.0,3.7,5360.913,0.74,7.5,20170117122306,0,2017-01-17 12:23:11.943942,1,,176.996848485,113.012363636,128.992969697,123.997090909
1933,80.1,258.2,1.0,317.2,24.0,51.522724,91.0,-0.154663,5.173,13.228,9.535,0.0,0.0,0.0,0.725,38.076,0.26,7.5,20170117122344,0,2017-01-17 12:23:50.970100,1,,137.991757576,110.995393939,128.0,122.011151515
1931,80.1,258.2,1.0,323.8,23.6,51.522709,91.0,-0.154768,3.432,23.738,7.805,0.0,0.0,0.0,0.685,38.185,1.43,7.4,20170117122422,0,2017-01-17 12:24:30.576999,1,,132.002909091,107.985454545,126.014060606,123.004121212
1930,79.2,258.2,1.0,329.3,24.3,51.52264,92.0,-0.154687,328.016,382.964,379.544,0.0,0.0,0.0,0.67,41.523,0.26,7.5,20170117122504,0,2017-01-17 12:25:17.714718,1,,155.989333333,107.985454545,128.0,123.997090909
1929,77.8,258.2,1.0,357.5,25.7,51.522724,98.0,-0.154812,4.242,10.293,7.786,0.0,0.0,0.0,0.651,44.788,0.96,7.5,20170117122549,0,2017-01-17 12:25:57.180656,1,,133.988848485,109.009454545,128.0,122.011151515
1928,72.3,258.2,1.0,140.8,27.8,51.52301,90.0,-0.15498,1.254,13.675,6.828,0.0,0.0,0.0,0.801,39.645,0.98,7.5,20170117122628,0,2017-01-17 12:26:38.539163,1,,136.005818182,107.985454545,129.985939394,123.997090909
1927,71.5,258.2,1.0,176.9,28.8,51.522743,90.0,-0.15476,0.684,7.538,3.755,0.0,0.0,0.0,0.832,41.119,0.46,7.4,20170117122709,0,2017-01-17 12:27:18.659368,1,,141.994666667,106.992484848,128.992969697,123.004121212
1926,68.6,258.2,1.0,145.9,30.1,51.522671,92.0,-0.154713,2.542,15.428,6.061,0.0,0.0,0.0,0.763,39.987,0.5,7.5,20170117122750,0,2017-01-17 12:27:57.867595,1,,180.006787879,107.985454545,128.0,123.004121212
1925,68.1,258.2,1.0,194.9,28.5,51.522629,91.0,-0.154728,3.078,18.868,9.299,0.0,0.0,0.0,0.667,39.069,0.24,7.2,20170117122829,0,2017-01-17 12:28:37.224289,1,,132.995878788,107.985454545,126.014060606,122.011151515
1924,65.1,261.5,1.0,167.1,29.1,51.522747,91.0,-0.154812,3.071,10.726,7.872,0.0,0.0,0.0,0.646,41.243,0.46,7.4,20170117122910,0,2017-01-17 12:29:18.704557,1,,135.012848485,109.009454545,127.007030303,122.011151515
1923,58.1,258.2,1.0,112.7,29.4,51.522747,90.0,-0.154763,1.125,8.121,4.897,0.0,0.0,0.0,0.747,40.008,0.54,7.1,20170117122950,0,2017-01-17 12:29:58.431344,1,,124.990060606,109.009454545,124.990060606,123.004121212
1922,50.5,255.0,1.0,185.5,30.5,51.522781,91.0,-0.154832,0.718,9.967,3.91,0.0,0.0,0.0,0.82,39.504,0.63,7.2,20170117123030,0,2017-01-17 12:30:37.821752,1,,128.0,106.992484848,127.007030303,123.997090909
1921,49.6,258.2,1.0,241.8,31.6,51.522781,93.0,-0.154833,1.702,10.655,6.173,0.0,0.0,0.0,0.762,39.106,0.09,7.3,20170117123109,0,2017-01-17 12:31:17.297684,1,,132.002909091,107.985454545,126.014060606,123.004121212
1920,49.4,261.5,1.0,163.2,32.0,51.522724,92.0,-0.154778,0.788,14.126,4.546,0.0,0.0,0.0,0.81,39.346,0.5,7.3,20170117123148,0,2017-01-17 12:31:57.902045,1,,146.990545455,109.009454545,127.007030303,123.004121212
1919,49.7,258.2,1.0,176.1,31.2,51.522713,91.0,-0.154835,1.444,12.554,4.902,0.0,0.0,0.0,0.816,41.003,0.85,7.4,20170117123229,0,2017-01-17 12:32:36.402630,1,,141.994666667,109.009454545,129.985939394,122.011151515
1918,51.3,255.0,1.0,250.1,31.6,51.522678,90.0,-0.15484,2.311,17.653,7.868,0.0,0.0,0.0,0.753,39.946,0.56,7.4,20170117123309,0,2017-01-17 12:33:17.864413,1,,176.003878788,113.012363636,132.995878788,123.004121212
1917,51.2,258.2,1.0,58.6,32.4,51.522671,93.0,-0.154783,1.086,23.811,6.455,0.0,0.0,0.0,0.773,39.463,0.2,7.4,20170117123349,0,2017-01-17 12:33:58.397437,1,,137.991757576,110.002424242,128.0,123.004121212
1916,52.2,261.5,1.0,225.1,32.6,51.522583,93.0,-0.154575,1.117,9.628,5.804,0.0,0.0,0.0,0.776,41.087,0.24,7.4,20170117123430,0,2017-01-17 12:34:41.111963,1,,133.988848485,109.009454545,128.992969697,123.997090909
1915,50.9,261.5,1.0,313.7,32.2,51.522659,98.0,-0.1547,1.556,9.109,5.538,0.0,0.0,0.0,0.746,42.564,0.72,7.5,20170117123512,0,2017-01-17 12:35:20.259510,1,,136.998787879,107.985454545,131.009939394,123.004121212
1914,50.9,258.2,1.0,26.7,31.4,51.522629,93.0,-0.154697,1.784,14.141,7.248,0.0,0.0,0.0,0.685,39.365,0.26,7.5,20170117123552,0,2017-01-17 12:36:00.059954,1,,132.002909091,107.985454545,129.985939394,123.997090909
1913,50.1,258.2,1.0,118.1,31.3,51.522644,89.0,-0.154675,1.914,16.058,9.249,0.0,0.0,0.0,0.722,38.986,0.44,7.5,20170117123631,0,2017-01-17 12:36:39.371300,1,,132.995878788,106.992484848,128.0,122.011151515
1912,46.4,261.5,1.0,181.4,31.8,51.522518,91.0,-0.154653,1.987,22.349,7.726,0.0,0.0,0.0,0.745,39.167,0.59,7.6,20170117123710,0,2017-01-17 12:37:19.344741,1,,131.009939394,109.009454545,126.014060606,123.004121212
1910,48.5,258.2,1.0,13.9,32.3,51.522568,99.0,-0.154595,1.099,9.642,5.769,0.0,0.0,0.0,0.769,40.061,0.09,7.7,20170117123750,0,2017-01-17 12:37:58.455082,1,,132.995878788,107.985454545,128.992969697,122.011151515
1909,48.8,261.5,1.0,354.0,32.6,51.522583,91.0,-0.154592,3.519,31.896,9.751,0.0,0.0,0.0,0.717,47.587,0.48,7.8,20170117123838,1,2017-01-17 12:38:47.194102,1,,141.994666667,109.009454545,128.992969697,122.011151515
1908,46.9,258.2,1.0,309.3,32.7,51.522583,89.0,-0.154625,0.789,30.383,6.647,0.0,0.0,0.0,0.727,42.046,0.26,7.7,20170117123920,0,2017-01-17 12:39:29.051064,1,,136.005818182,107.985454545,128.992969697,123.004121212
1907,45.6,258.2,1.0,16.5,33.2,51.52272,91.0,-0.154577,1.795,25.103,9.859,0.0,0.0,0.0,0.726,40.045,0.28,7.8,20170117124000,0,2017-01-17 12:40:09.166605,1,,135.012848485,107.985454545,128.992969697,123.004121212
1906,46.3,255.0,1.0,329.9,33.3,51.522774,90.0,-0.154562,2.029,24.182,8.604,0.0,0.0,0.0,0.698,41.422,0.17,7.8,20170117124042,0,2017-01-17 12:40:49.882227,1,,133.988848485,109.009454545,128.0,123.997090909
1904,44.1,261.5,1.0,346.1,33.3,51.522793,91.0,-0.154563,1.562,17.032,6.658,0.0,0.0,0.0,0.708,39.266,0.5,7.9,20170117124121,0,2017-01-17 12:41:29.552362,1,,142.987636364,109.009454545,129.985939394,123.004121212
1902,44.1,258.2,1.0,276.1,33.7,51.522678,93.0,-0.154593,1.555,10.975,6.964,0.0,0.0,0.0,0.777,39.766,0.19,7.9,20170117124201,0,2017-01-17 12:42:09.504275,1,,140.008727273,109.009454545,132.002909091,123.004121212
1901,49.8,258.2,1.0,0.7,34.1,51.523006,96.0,-0.154498,0.96,25.224,6.945,0.0,0.0,0.0,0.786,39.624,1.2,7.9,20170117124240,0,2017-01-17 12:42:48.499626,1,,142.987636364,107.985454545,131.009939394,123.997090909
1900,48.2,258.2,1.0,31.9,33.9,51.523228,91.0,-0.154542,2.222,28.208,10.043,0.0,0.0,0.0,0.774,41.669,0.15,7.9,20170117124322,0,2017-01-17 12:43:30.071872,1,,137.991757576,106.992484848,129.985939394,122.011151515
1899,47.7,261.5,1.0,194.0,33.2,51.523197,93.0,-0.154578,0.843,7.651,4.83,0.0,0.0,0.0,0.786,38.733,0.31,8.0,20170117124401,0,2017-01-17 12:44:09.318017,1,,155.989333333,107.985454545,128.992969697,123.997090909
1898,45.8,258.2,1.0,3.5,32.4,51.523186,92.0,-0.15466,1.22,27.278,9.084,0.0,0.0,0.0,0.83,39.839,0.09,8.1,20170117124441,0,2017-01-17 12:44:48.851577,1,,162.009212121,110.995393939,128.0,123.997090909
1896,45.0,261.5,1.0,357.8,32.5,51.523228,97.0,-0.154667,1.553,13.762,7.955,0.0,0.0,0.0,0.732,38.8,0.76,8.1,20170117124520,0,2017-01-17 12:45:29.182778,1,,159.992242424,109.009454545,129.985939394,122.011151515
1895,42.5,261.5,1.0,194.7,32.4,51.523212,90.0,-0.154675,0.801,20.25,7.956,0.0,0.0,0.0,0.768,40.59,0.78,8.2,20170117124600,0,2017-01-17 12:46:07.942621,1,,148.014545455,110.995393939,129.985939394,123.997090909
1893,43.8,261.5,1.0,186.6,32.2,51.523159,92.0,-0.154657,1.037,14.352,6.628,0.0,0.0,0.0,0.854,39.751,0.81,8.2,20170117124640,0,2017-01-17 12:46:47.518522,1,,136.998787879,106.992484848,126.014060606,123.004121212
1892,43.1,258.2,1.0,2.7,32.2,51.522991,90.0,-0.154657,2.403,12.818,8.238,0.0,0.0,0.0,0.772,38.174,0.22,8.3,20170117124718,0,2017-01-17 12:47:27.323828,1,,137.991757576,110.002424242,127.007030303,123.004121212
1891,44.1,258.2,1.0,234.1,31.3,51.522709,90.0,-0.154622,0.612,13.804,3.829,0.0,0.0,0.0,0.832,39.703,0.11,8.3,20170117124758,0,2017-01-17 12:48:06.651816,1,,153.010424242,111.988363636,132.995878788,123.004121212
1890,42.6,258.2,1.0,179.2,30.6,51.522732,93.0,-0.154645,0.586,7.574,3.716,0.0,0.0,0.0,0.959,40.108,0.76,8.3,20170117124838,0,2017-01-17 12:48:46.254138,1,,141.00169697,107.985454545,129.985939394,120.987151515
1889,43.8,261.5,1.0,54.8,30.6,51.522675,90.0,-0.154658,1.895,24.489,6.03,0.0,0.0,0.0,0.865,39.012,0.28,8.3,20170117124917,0,2017-01-17 12:49:27.477485,1,,150.000484848,110.002424242,128.992969697,123.997090909
1888,44.2,258.2,1.0,109.4,31.3,51.522762,99.0,-0.15466,1.428,18.635,7.229,0.0,0.0,0.0,0.82,42.117,0.11,8.3,20170117125000,0,2017-01-17 12:50:07.335229,1,,128.992969697,109.009454545,126.014060606,123.004121212
1887,44.1,261.5,1.0,330.1,31.2,51.522793,91.0,-0.154668,0.972,8.896,5.04,0.0,0.0,0.0,0.812,38.543,0.11,8.4,20170117125038,0,2017-01-17 12:50:47.193466,1,,135.012848485,107.985454545,128.992969697,123.997090909
1886,48.8,261.5,1.0,354.9,30.9,51.522881,91.0,-0.154568,4.111,17.349,8.898,0.0,0.0,0.0,0.679,40.188,0.93,8.4,20170117125118,0,2017-01-17 12:51:26.387095,1,,137.991757576,109.009454545,128.0,122.011151515
1885,49.1,261.5,1.0,345.9,30.9,51.522934,89.0,-0.1546,0.918,16.596,6.074,0.0,0.0,0.0,0.814,40.482,0.59,8.5,20170117125159,0,2017-01-17 12:52:07.719852,1,,135.012848485,106.992484848,129.985939394,123.004121212
1884,51.7,261.5,1.0,232.1,31.0,51.522896,94.0,-0.15459,2.064,12.797,8.087,0.0,0.0,0.0,0.767,39.927,0.17,8.5,20170117125239,0,2017-01-17 12:52:47.538517,1,,144.011636364,110.002424242,128.992969697,123.004121212
1883,57.1,261.5,1.0,237.1,31.6,51.522758,90.0,-0.154625,1.471,22.244,8.293,0.0,0.0,0.0,0.773,39.466,0.46,8.5,20170117125318,0,2017-01-17 12:53:27.580084,1,,172.993939394,109.009454545,129.985939394,123.004121212
1882,58.8,261.5,1.0,301.1,31.4,51.522728,91.0,-0.154723,0.979,9.369,5.5,0.0,0.0,0.0,0.8,40.184,0.22,8.6,20170117125359,0,2017-01-17 12:54:09.461562,1,,172.000969697,110.002424242,128.0,123.004121212
1881,60.7,261.5,1.0,33.5,31.7,51.52269,90.0,-0.154745,0.694,11.651,5.784,0.0,0.0,0.0,0.861,43.427,0.35,8.6,20170117125442,0,2017-01-17 12:54:49.817958,1,,157.013333333,110.002424242,128.0,123.997090909
1880,63.2,261.5,1.0,149.9,31.7,51.522697,91.0,-0.15474,2.582,14.636,7.754,0.0,0.0,0.0,0.748,38.886,0.48,8.6,20170117125521,0,2017-01-17 12:55:29.101357,1,,195.987393939,111.988363636,128.992969697,122.011151515
1879,64.8,261.5,1.0,174.5,31.6,51.52261,89.0,-0.154747,2.969,14.318,9.464,0.0,0.0,0.0,0.692,39.344,0.8,8.6,20170117125600,0,2017-01-17 12:56:08.652041,1,,151.986424242,110.002424242,128.992969697,123.997090909
1878,65.7,261.5,1.0,57.8,31.6,51.522644,89.0,-0.154767,1.762,22.12,8.516,0.0,0.0,0.0,0.708,40.787,0.24,8.7,20170117125641,0,2017-01-17 12:56:50.490054,1,,141.994666667,110.002424242,127.007030303,122.011151515
