"","date","site","nox","no2","o3","so2","co","pm10_raw","pm10","nv10","code"
"421",2016-01-18 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2016-01-18 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2016-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",2016-01-18 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",2016-01-18 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",2016-01-18 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",2016-01-18 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",2016-01-18 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",2016-01-18 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",2016-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",2016-01-18 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",2016-01-18 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2016-01-19 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",2016-01-19 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",2016-01-19 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",2016-01-19 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",2016-01-19 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",2016-01-19 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",2016-01-19 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2016-01-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",2016-01-19 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2016-01-19 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2016-01-19 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",2016-01-19 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",2016-01-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",2016-01-19 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",2016-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",2016-01-19 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",2016-01-19 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",2016-01-19 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",2016-01-19 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",2016-01-19 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",2016-01-19 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",2016-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",2016-01-19 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",2016-01-19 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",2016-01-20 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",2016-01-20 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",2016-01-20 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",2016-01-20 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",2016-01-20 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",2016-01-20 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",2016-01-20 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",2016-01-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",2016-01-20 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",2016-01-20 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",2016-01-20 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",2016-01-20 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",2016-01-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",2016-01-20 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",2016-01-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",2016-01-20 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",2016-01-20 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",2016-01-20 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2016-01-20 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",2016-01-20 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",2016-01-20 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",2016-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",2016-01-20 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2016-01-20 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",2016-01-21 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",2016-01-21 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2016-01-21 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2016-01-21 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",2016-01-21 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2016-01-21 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2016-01-21 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",2016-01-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",2016-01-21 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",2016-01-21 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",2016-01-21 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",2016-01-21 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2016-01-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",2016-01-21 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",2016-01-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",2016-01-21 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2016-01-21 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",2016-01-21 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",2016-01-21 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2016-01-21 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",2016-01-21 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",2016-01-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2016-01-21 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",2016-01-21 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",2016-01-22 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",2016-01-22 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",2016-01-22 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",2016-01-22 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",2016-01-22 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",2016-01-22 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",2016-01-22 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",2016-01-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",2016-01-22 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",2016-01-22 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",2016-01-22 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",2016-01-22 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",2016-01-22 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",2016-01-22 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",2016-01-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",2016-01-22 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",2016-01-22 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",2016-01-22 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",2016-01-22 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",2016-01-22 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",2016-01-22 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",2016-01-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",2016-01-22 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",2016-01-22 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",2016-01-23 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",2016-01-23 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",2016-01-23 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",2016-01-23 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",2016-01-23 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",2016-01-23 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",2016-01-23 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",2016-01-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",2016-01-23 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",2016-01-23 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",2016-01-23 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",2016-01-23 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",2016-01-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",2016-01-23 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",2016-01-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",2016-01-23 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",2016-01-23 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",2016-01-23 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",2016-01-23 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",2016-01-23 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",2016-01-23 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",2016-01-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",2016-01-23 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",2016-01-23 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",2016-01-24 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",2016-01-24 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",2016-01-24 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",2016-01-24 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",2016-01-24 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",2016-01-24 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",2016-01-24 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",2016-01-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",2016-01-24 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",2016-01-24 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",2016-01-24 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",2016-01-24 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",2016-01-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",2016-01-24 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",2016-01-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",2016-01-24 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",2016-01-24 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",2016-01-24 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",2016-01-24 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",2016-01-24 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",2016-01-24 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",2016-01-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",2016-01-24 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",2016-01-24 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",2016-01-25 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",2016-01-25 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",2016-01-25 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",2016-01-25 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",2016-01-25 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",2016-01-25 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",2016-01-25 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",2016-01-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",2016-01-25 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",2016-01-25 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",2016-01-25 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",2016-01-25 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2016-01-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",2016-01-25 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",2016-01-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",2016-01-25 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",2016-01-25 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",2016-01-25 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",2016-01-25 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",2016-01-25 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",2016-01-25 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",2016-01-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",2016-01-25 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",2016-01-25 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",2016-01-26 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",2016-01-26 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",2016-01-26 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",2016-01-26 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",2016-01-26 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",2016-01-26 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",2016-01-26 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",2016-01-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",2016-01-26 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",2016-01-26 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",2016-01-26 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",2016-01-26 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",2016-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",2016-01-26 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",2016-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",2016-01-26 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",2016-01-26 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",2016-01-26 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",2016-01-26 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",2016-01-26 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",2016-01-26 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",2016-01-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",2016-01-26 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",2016-01-26 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",2016-01-27 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",2016-01-27 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",2016-01-27 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",2016-01-27 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",2016-01-27 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",2016-01-27 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",2016-01-27 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",2016-01-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",2016-01-27 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",2016-01-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",2016-01-27 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",2016-01-27 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",2016-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",2016-01-27 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",2016-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",2016-01-27 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",2016-01-27 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",2016-01-27 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",2016-01-27 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",2016-01-27 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",2016-01-27 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",2016-01-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",2016-01-27 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",2016-01-27 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",2016-01-28 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",2016-01-28 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",2016-01-28 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",2016-01-28 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",2016-01-28 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",2016-01-28 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",2016-01-28 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",2016-01-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",2016-01-28 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",2016-01-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",2016-01-28 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",2016-01-28 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",2016-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",2016-01-28 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",2016-01-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",2016-01-28 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",2016-01-28 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",2016-01-28 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",2016-01-28 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",2016-01-28 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",2016-01-28 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",2016-01-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",2016-01-28 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",2016-01-28 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",2016-01-29 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",2016-01-29 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",2016-01-29 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",2016-01-29 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",2016-01-29 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",2016-01-29 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",2016-01-29 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",2016-01-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",2016-01-29 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",2016-01-29 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",2016-01-29 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",2016-01-29 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",2016-01-29 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",2016-01-29 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",2016-01-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",2016-01-29 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",2016-01-29 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",2016-01-29 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",2016-01-29 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",2016-01-29 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",2016-01-29 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",2016-01-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",2016-01-29 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",2016-01-29 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",2016-01-30 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",2016-01-30 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",2016-01-30 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",2016-01-30 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",2016-01-30 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",2016-01-30 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",2016-01-30 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",2016-01-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",2016-01-30 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",2016-01-30 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",2016-01-30 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",2016-01-30 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",2016-01-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",2016-01-30 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",2016-01-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",2016-01-30 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",2016-01-30 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",2016-01-30 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",2016-01-30 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",2016-01-30 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",2016-01-30 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",2016-01-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",2016-01-30 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",2016-01-30 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",2016-01-31 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",2016-01-31 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",2016-01-31 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
